movie_id,user_id,user_rating
690,297,5.0
22,222,5.0
143,416,5.0
213,187,4.0
10,851,3.0
501,934,4.0
177,871,5.0
270,359,4.0
302,775,3.0
161,889,4.0
23,474,4.0
813,125,1.0
124,189,5.0
1195,523,5.0
303,889,3.0
254,625,3.0
937,919,4.0
705,308,5.0
143,299,3.0
88,174,5.0
181,262,3.0
735,815,5.0
389,7,4.0
487,103,4.0
69,417,3.0
246,417,4.0
237,378,4.0
293,158,4.0
132,592,5.0
316,197,4.0
384,38,5.0
238,297,5.0
559,389,3.0
245,733,3.0
125,276,4.0
134,771,4.0
1028,624,3.0
647,450,4.0
1255,782,2.0
1218,374,2.0
88,476,4.0
473,582,3.0
1263,334,4.0
89,514,4.0
218,864,4.0
673,361,4.0
13,268,3.0
1226,207,2.0
332,654,4.0
299,422,1.0
480,72,5.0
859,13,1.0
527,222,4.0
313,190,5.0
82,385,1.0
243,771,3.0
364,648,5.0
1,478,4.0
132,391,4.0
443,536,3.0
1204,707,3.0
1,535,3.0
59,269,4.0
1407,497,3.0
471,159,4.0
738,11,3.0
713,487,4.0
54,741,3.0
733,655,3.0
197,627,5.0
276,703,3.0
312,574,4.0
155,334,2.0
181,474,5.0
732,253,4.0
70,82,4.0
273,293,4.0
164,286,3.0
182,380,3.0
217,21,3.0
1075,437,4.0
232,889,3.0
143,680,4.0
790,339,2.0
530,666,3.0
427,799,5.0
192,253,1.0
752,485,3.0
778,588,3.0
746,514,5.0
32,10,4.0
526,892,4.0
483,707,5.0
56,352,5.0
474,433,3.0
487,312,5.0
300,564,4.0
498,59,5.0
405,37,4.0
347,931,4.0
387,299,2.0
333,249,4.0
224,385,2.0
275,874,4.0
673,833,4.0
948,724,1.0
243,210,2.0
184,388,4.0
327,446,2.0
151,334,4.0
15,274,5.0
204,425,4.0
64,669,4.0
1225,94,3.0
792,883,4.0
239,305,3.0
172,851,5.0
530,911,4.0
393,59,2.0
96,838,4.0
1140,642,4.0
540,889,2.0
528,605,5.0
1041,883,3.0
246,578,2.0
97,610,3.0
162,60,4.0
1449,234,4.0
50,807,5.0
96,41,4.0
1522,693,3.0
436,758,3.0
561,387,3.0
242,743,4.0
424,82,1.0
699,468,3.0
121,637,4.0
875,685,3.0
228,22,4.0
118,201,1.0
895,515,4.0
715,299,4.0
298,327,3.0
511,312,5.0
125,249,3.0
393,244,3.0
231,184,3.0
9,216,4.0
323,301,4.0
475,50,5.0
367,276,3.0
665,109,5.0
29,246,1.0
151,618,3.0
651,880,5.0
306,651,5.0
229,521,2.0
111,684,4.0
257,222,4.0
259,425,1.0
124,735,5.0
245,104,2.0
1,777,4.0
195,250,2.0
258,727,2.0
100,624,5.0
642,447,4.0
181,263,4.0
588,823,3.0
451,623,4.0
316,548,4.0
204,588,5.0
346,126,3.0
213,875,4.0
416,503,2.0
182,795,4.0
121,503,3.0
523,184,4.0
433,661,5.0
71,822,4.0
64,889,5.0
385,393,4.0
7,247,4.0
1076,429,2.0
135,76,5.0
562,864,4.0
751,224,3.0
612,483,3.0
443,270,3.0
890,399,2.0
321,438,5.0
657,573,4.0
961,94,4.0
509,95,4.0
216,308,3.0
429,301,4.0
235,200,2.0
466,663,3.0
673,527,4.0
485,334,3.0
471,880,4.0
127,879,5.0
122,825,1.0
611,308,4.0
410,160,4.0
220,699,2.0
375,655,2.0
59,73,5.0
257,308,4.0
340,752,4.0
672,394,3.0
212,234,2.0
276,391,3.0
294,730,4.0
765,336,4.0
783,13,3.0
1026,181,1.0
174,370,3.0
187,846,4.0
576,256,3.0
66,404,4.0
1032,405,1.0
1060,274,4.0
257,674,4.0
673,346,3.0
611,716,5.0
312,286,4.0
53,201,3.0
418,417,4.0
225,401,1.0
221,936,4.0
118,564,4.0
117,200,5.0
288,36,4.0
660,363,4.0
608,535,4.0
299,663,2.0
846,342,2.0
435,870,3.0
167,450,5.0
100,192,5.0
1047,67,3.0
285,243,5.0
101,7,5.0
321,608,2.0
405,653,3.0
555,363,1.0
50,2,5.0
96,840,2.0
216,285,3.0
513,397,5.0
463,484,4.0
392,435,3.0
126,59,5.0
7,250,4.0
689,119,4.0
260,782,2.0
50,498,4.0
53,758,4.0
274,733,3.0
172,542,4.0
194,912,4.0
448,308,3.0
15,269,2.0
977,186,3.0
79,622,5.0
591,533,4.0
430,59,5.0
799,854,3.0
523,275,4.0
568,647,4.0
168,393,4.0
509,903,4.0
237,872,4.0
1069,405,1.0
458,460,2.0
549,224,3.0
295,624,3.0
739,328,3.0
1142,498,4.0
24,487,4.0
333,490,3.0
121,474,4.0
287,422,3.0
779,399,4.0
560,7,3.0
515,709,4.0
168,660,5.0
461,10,3.0
877,589,4.0
638,918,4.0
1099,918,4.0
289,2,3.0
301,261,4.0
1550,417,3.0
38,293,1.0
472,472,5.0
403,7,4.0
201,56,4.0
38,504,4.0
315,333,5.0
255,73,2.0
25,117,4.0
168,283,5.0
340,574,1.0
128,201,2.0
255,672,2.0
649,537,3.0
67,506,3.0
217,387,3.0
283,465,3.0
271,717,2.0
99,919,4.0
1312,279,3.0
47,389,4.0
64,868,5.0
636,417,3.0
763,879,5.0
276,610,4.0
216,82,4.0
257,779,4.0
496,645,3.0
867,655,4.0
1116,254,3.0
919,770,5.0
132,739,4.0
171,828,3.0
369,99,4.0
1285,934,3.0
257,922,4.0
197,639,3.0
629,85,3.0
279,181,1.0
176,610,4.0
763,221,4.0
248,889,4.0
255,654,2.0
117,453,4.0
27,849,5.0
15,210,4.0
234,901,4.0
451,271,3.0
76,328,3.0
268,359,4.0
176,619,5.0
742,417,2.0
8,592,5.0
901,127,5.0
234,316,1.0
121,899,5.0
117,770,5.0
1056,189,3.0
350,440,5.0
506,767,5.0
275,930,4.0
144,497,4.0
325,456,3.0
648,830,5.0
9,236,5.0
318,645,5.0
521,940,4.0
62,618,2.0
69,561,1.0
203,264,2.0
1182,303,2.0
646,553,4.0
65,327,2.0
1313,190,2.0
531,457,5.0
604,478,3.0
234,457,5.0
92,291,4.0
327,351,5.0
410,706,4.0
38,219,1.0
742,25,4.0
124,817,4.0
141,290,4.0
546,580,1.0
521,334,4.0
197,70,4.0
98,5,3.0
1011,751,4.0
478,339,5.0
1305,932,2.0
908,341,3.0
315,121,4.0
29,484,3.0
449,371,3.0
304,234,3.0
15,459,4.0
232,943,4.0
1041,533,2.0
81,435,3.0
197,288,5.0
89,381,5.0
127,339,5.0
523,363,3.0
101,299,2.0
268,252,5.0
550,466,3.0
890,939,2.0
200,495,5.0
25,459,2.0
1148,270,5.0
233,8,4.0
739,533,5.0
319,361,5.0
265,297,3.0
1115,883,4.0
631,210,5.0
121,897,5.0
683,592,1.0
79,447,3.0
1091,417,3.0
25,345,3.0
747,216,4.0
12,903,5.0
678,211,3.0
68,640,4.0
157,313,3.0
286,423,4.0
56,901,1.0
89,666,4.0
451,269,1.0
1165,269,1.0
813,78,2.0
676,7,3.0
318,588,4.0
529,707,4.0
627,826,4.0
566,600,3.0
25,354,2.0
127,886,4.0
1184,405,1.0
447,270,4.0
286,482,3.0
657,329,3.0
148,592,2.0
378,230,5.0
245,592,1.0
210,197,5.0
724,455,3.0
541,399,3.0
699,798,3.0
483,172,3.0
508,543,4.0
673,566,4.0
12,119,3.0
670,422,2.0
303,894,4.0
202,405,4.0
48,59,5.0
801,314,3.0
235,276,4.0
1047,256,4.0
218,339,3.0
501,254,3.0
158,130,5.0
443,450,4.0
216,924,4.0
922,657,4.0
559,916,3.0
152,567,4.0
234,276,5.0
427,5,3.0
645,561,3.0
108,196,4.0
176,505,4.0
248,825,4.0
286,631,3.0
895,466,3.0
127,884,4.0
133,387,2.0
429,660,4.0
347,145,3.0
264,102,2.0
630,13,2.0
1089,506,1.0
79,458,5.0
286,935,5.0
381,201,3.0
399,916,3.0
739,145,2.0
216,96,4.0
127,469,4.0
328,812,4.0
306,343,4.0
159,276,3.0
476,601,1.0
126,160,3.0
100,382,4.0
174,494,5.0
480,661,5.0
486,747,5.0
417,495,3.0
629,295,5.0
153,301,3.0
23,118,5.0
378,653,3.0
1152,224,3.0
330,802,2.0
25,276,4.0
162,378,4.0
421,849,5.0
1429,405,1.0
120,1,1.0
22,844,4.0
32,58,5.0
281,714,3.0
79,619,5.0
385,850,5.0
168,541,4.0
654,748,4.0
323,78,1.0
23,543,4.0
255,231,3.0
432,643,5.0
294,442,2.0
451,215,3.0
175,23,5.0
214,64,3.0
100,160,5.0
287,104,2.0
571,927,3.0
449,256,3.0
696,423,3.0
636,551,5.0
325,282,1.0
257,275,3.0
1308,405,1.0
338,110,1.0
740,847,4.0
199,786,4.0
474,840,5.0
502,385,3.0
175,716,2.0
98,643,3.0
656,342,5.0
847,387,3.0
900,288,5.0
748,552,4.0
188,497,3.0
275,52,4.0
678,254,3.0
27,586,3.0
22,254,4.0
151,457,5.0
326,13,3.0
127,253,5.0
210,249,3.0
340,335,5.0
58,271,3.0
1047,579,3.0
194,301,4.0
83,292,5.0
58,41,3.0
826,190,3.0
462,187,5.0
393,712,3.0
604,568,4.0
148,120,3.0
829,159,4.0
59,62,4.0
272,130,5.0
757,854,3.0
411,560,3.0
925,234,2.0
250,902,4.0
29,378,3.0
629,16,4.0
190,585,4.0
616,246,5.0
730,316,4.0
259,193,2.0
132,561,2.0
768,805,2.0
282,99,3.0
161,504,4.0
204,916,3.0
127,165,4.0
63,648,4.0
240,521,3.0
295,178,3.0
282,903,4.0
849,373,3.0
4,99,5.0
489,896,5.0
249,624,3.0
1079,936,1.0
187,767,4.0
410,265,4.0
749,223,4.0
217,709,5.0
346,657,4.0
126,640,4.0
683,615,1.0
475,923,5.0
50,387,5.0
70,615,4.0
727,535,4.0
288,601,1.0
166,257,4.0
160,468,3.0
678,213,4.0
490,128,5.0
363,682,2.0
234,567,3.0
1232,346,1.0
662,398,2.0
1478,653,2.0
550,256,5.0
172,682,5.0
1176,206,1.0
455,455,3.0
785,336,1.0
976,715,1.0
60,916,4.0
568,320,4.0
318,738,5.0
168,682,5.0
159,715,3.0
191,385,2.0
811,747,3.0
591,445,2.0
836,716,4.0
403,269,1.0
94,299,1.0
561,399,2.0
667,405,1.0
921,875,5.0
170,232,5.0
491,474,4.0
1211,201,3.0
210,838,4.0
173,577,5.0
358,827,2.0
658,653,2.0
147,374,3.0
989,451,1.0
458,703,3.0
132,734,3.0
56,347,5.0
546,54,3.0
20,828,2.0
273,521,3.0
660,262,4.0
478,354,5.0
307,548,4.0
181,56,5.0
400,472,5.0
235,320,3.0
561,49,2.0
871,642,3.0
527,391,3.0
385,267,3.0
281,719,3.0
129,883,5.0
22,880,4.0
45,773,4.0
436,102,2.0
97,378,5.0
183,151,3.0
607,734,5.0
629,535,4.0
652,279,4.0
47,399,3.0
265,542,4.0
871,67,3.0
405,717,3.0
328,197,4.0
7,491,3.0
483,23,4.0
419,474,4.0
288,315,3.0
431,929,1.0
98,430,5.0
237,371,5.0
66,327,3.0
197,864,4.0
403,543,4.0
772,323,3.0
1285,892,4.0
147,883,2.0
831,346,3.0
125,243,3.0
1176,871,3.0
349,393,3.0
638,523,4.0
999,336,2.0
300,620,3.0
294,540,4.0
372,883,3.0
257,862,5.0
88,536,4.0
735,178,5.0
562,268,4.0
427,829,4.0
134,10,5.0
294,808,5.0
939,554,4.0
845,207,3.0
14,878,5.0
393,13,3.0
313,280,3.0
408,807,3.0
28,694,4.0
180,409,5.0
436,442,3.0
1,771,5.0
988,21,1.0
98,76,5.0
180,854,4.0
315,475,4.0
197,379,5.0
223,331,4.0
208,198,3.0
780,682,3.0
430,666,4.0
430,264,5.0
728,504,3.0
866,916,3.0
727,270,5.0
692,42,4.0
144,738,5.0
1178,314,2.0
447,577,3.0
690,15,4.0
1132,157,3.0
274,84,4.0
230,483,5.0
879,796,4.0
173,469,4.0
85,336,3.0
541,773,1.0
50,274,5.0
578,746,4.0
276,432,4.0
1051,520,3.0
562,532,5.0
50,759,4.0
338,695,2.0
529,455,3.0
629,175,3.0
265,429,4.0
428,744,4.0
79,488,4.0
763,938,4.0
340,157,5.0
85,864,2.0
726,886,1.0
169,622,5.0
1105,805,2.0
445,716,3.0
826,796,2.0
430,498,4.0
659,296,5.0
76,474,4.0
11,130,5.0
665,301,2.0
570,537,2.0
218,899,4.0
56,250,4.0
389,130,3.0
197,178,2.0
428,625,5.0
197,380,3.0
1007,363,5.0
368,648,2.0
1324,500,2.0
72,222,4.0
315,894,4.0
1084,526,5.0
100,580,3.0
298,292,4.0
79,326,4.0
153,888,4.0
685,551,1.0
1066,275,3.0
66,151,4.0
978,663,4.0
664,308,5.0
336,451,4.0
763,128,4.0
916,587,3.0
45,251,5.0
762,500,4.0
272,537,4.0
82,844,3.0
181,104,5.0
306,62,4.0
82,320,3.0
66,786,4.0
300,155,2.0
641,694,4.0
1194,90,4.0
1,305,5.0
311,327,3.0
287,13,1.0
431,145,5.0
982,130,1.0
159,186,5.0
1503,314,3.0
307,588,4.0
928,595,3.0
277,2,4.0
301,665,4.0
239,749,4.0
31,474,4.0
486,90,5.0
289,755,1.0
116,116,3.0
473,99,4.0
1089,807,4.0
208,243,4.0
792,716,4.0
1005,568,1.0
327,724,4.0
654,389,5.0
327,155,2.0
162,106,5.0
286,213,3.0
484,426,5.0
272,543,3.0
300,898,2.0
164,723,4.0
775,500,1.0
173,621,4.0
47,98,4.0
705,496,2.0
1022,448,5.0
823,59,5.0
479,59,5.0
674,890,3.0
50,151,5.0
29,7,3.0
369,727,2.0
226,201,3.0
184,368,5.0
462,862,4.0
504,480,4.0
81,758,5.0
168,588,5.0
716,174,5.0
546,682,3.0
245,393,3.0
742,554,3.0
424,222,1.0
99,881,3.0
225,256,4.0
313,368,5.0
431,487,3.0
687,758,3.0
251,420,5.0
79,846,4.0
950,634,5.0
3,569,1.0
70,297,5.0
147,534,5.0
176,495,5.0
1524,561,4.0
742,265,5.0
92,710,3.0
200,868,3.0
258,882,3.0
94,94,2.0
295,655,3.0
753,327,4.0
318,188,5.0
514,387,3.0
947,671,3.0
275,459,4.0
900,191,4.0
201,301,4.0
1110,826,4.0
216,913,4.0
143,340,5.0
174,588,3.0
96,504,4.0
184,102,2.0
537,222,4.0
98,94,4.0
462,406,5.0
542,280,3.0
143,286,4.0
214,543,3.0
125,590,3.0
142,301,3.0
603,189,5.0
302,656,3.0
258,632,4.0
823,396,2.0
209,551,5.0
276,473,4.0
717,689,3.0
77,311,5.0
257,692,4.0
516,43,5.0
286,593,5.0
420,682,3.0
491,409,2.0
238,543,3.0
237,234,3.0
367,198,3.0
608,870,4.0
226,56,4.0
894,507,5.0
955,62,4.0
68,807,4.0
873,938,3.0
1046,896,2.0
133,1,4.0
739,904,4.0
258,468,4.0
317,889,4.0
177,405,1.0
471,374,4.0
167,313,3.0
336,595,2.0
215,65,5.0
237,878,3.0
169,932,5.0
301,85,4.0
164,430,3.0
7,867,5.0
9,614,4.0
118,759,5.0
88,60,4.0
52,429,4.0
1141,331,3.0
588,622,4.0
55,352,1.0
127,938,5.0
455,551,1.0
1076,49,2.0
676,758,2.0
603,172,3.0
38,222,2.0
609,790,2.0
495,233,4.0
474,194,4.0
732,342,3.0
1,120,4.0
895,524,4.0
70,109,4.0
956,328,4.0
172,496,5.0
809,749,3.0
300,328,5.0
5,727,3.0
735,450,4.0
451,363,2.0
245,494,3.0
434,506,4.0
68,521,4.0
222,578,4.0
265,94,4.0
432,882,5.0
113,387,4.0
238,10,4.0
98,115,3.0
699,627,1.0
887,116,3.0
431,862,5.0
65,643,4.0
531,257,5.0
1244,880,3.0
963,99,3.0
720,313,2.0
96,493,4.0
19,733,5.0
484,308,3.0
488,339,5.0
665,313,4.0
655,222,4.0
301,159,2.0
8,532,5.0
1039,299,4.0
298,569,3.0
671,648,3.0
23,207,4.0
164,847,3.0
471,938,3.0
257,938,5.0
116,874,4.0
837,184,3.0
478,225,5.0
66,940,4.0
306,799,4.0
464,655,3.0
202,263,4.0
845,606,4.0
444,814,2.0
746,542,4.0
396,416,2.0
655,664,3.0
253,733,3.0
742,363,2.0
1039,457,5.0
69,16,5.0
307,335,5.0
26,361,3.0
111,157,3.0
333,164,5.0
211,456,4.0
684,493,4.0
1137,119,5.0
286,598,5.0
286,845,5.0
44,326,1.0
654,874,5.0
492,537,3.0
612,468,4.0
672,92,3.0
780,586,4.0
1062,574,5.0
121,359,4.0
145,38,1.0
232,178,5.0
255,395,3.0
148,455,3.0
55,606,4.0
1218,429,3.0
78,95,3.0
286,280,4.0
235,663,2.0
69,200,5.0
286,920,2.0
926,160,2.0
176,840,3.0
463,899,4.0
53,399,4.0
1010,104,1.0
216,573,4.0
283,615,4.0
1136,506,3.0
184,627,4.0
580,593,1.0
405,805,3.0
527,642,4.0
282,606,4.0
259,346,2.0
97,496,1.0
532,557,5.0
117,136,4.0
298,416,4.0
25,106,4.0
471,432,3.0
339,894,4.0
580,196,2.0
521,535,5.0
423,586,2.0
45,13,3.0
789,537,2.0
687,515,3.0
262,493,3.0
133,804,3.0
496,567,5.0
274,152,5.0
455,569,3.0
201,407,4.0
288,476,4.0
30,903,5.0
56,320,5.0
82,70,4.0
8,398,3.0
209,299,3.0
427,452,4.0
288,593,4.0
227,927,2.0
720,798,5.0
286,791,3.0
685,699,3.0
746,346,3.0
96,97,5.0
196,110,4.0
211,749,5.0
357,639,3.0
789,456,3.0
365,846,2.0
98,315,4.0
462,664,4.0
778,378,3.0
222,550,4.0
179,846,5.0
307,834,4.0
237,606,4.0
1132,666,3.0
66,194,3.0
639,383,4.0
655,322,5.0
583,59,5.0
1050,488,4.0
269,514,4.0
94,407,4.0
98,760,3.0
480,437,4.0
245,140,3.0
845,389,4.0
97,454,4.0
950,342,2.0
750,141,1.0
742,416,4.0
91,916,4.0
27,727,4.0
503,504,4.0
1028,306,2.0
328,753,3.0
1014,523,5.0
311,758,4.0
214,704,2.0
535,297,3.0
294,28,3.0
268,784,3.0
50,12,4.0
154,654,3.0
559,500,4.0
222,767,5.0
209,885,2.0
807,450,4.0
67,749,1.0
328,703,3.0
871,385,1.0
124,454,4.0
1016,453,4.0
233,256,4.0
318,592,5.0
1253,551,2.0
193,198,4.0
756,533,4.0
98,880,5.0
281,923,4.0
480,279,3.0
22,586,3.0
153,328,2.0
222,63,3.0
23,468,4.0
475,868,4.0
619,344,4.0
709,524,5.0
1005,585,4.0
1,886,4.0
410,327,2.0
806,537,3.0
609,450,5.0
151,313,1.0
248,83,3.0
273,291,3.0
249,429,4.0
191,763,4.0
357,130,5.0
374,405,1.0
444,363,4.0
727,295,5.0
199,594,4.0
1439,405,1.0
849,897,4.0
264,451,3.0
228,239,2.0
380,387,2.0
540,268,1.0
273,144,4.0
73,293,2.0
126,630,4.0
133,881,4.0
238,291,5.0
252,910,2.0
205,211,5.0
684,375,4.0
488,537,4.0
496,474,4.0
148,344,2.0
22,217,5.0
64,256,5.0
970,18,3.0
294,599,4.0
161,940,3.0
302,158,4.0
474,896,3.0
1059,851,3.0
66,92,3.0
462,391,4.0
204,781,4.0
228,727,4.0
122,293,3.0
203,361,5.0
167,244,3.0
284,82,4.0
385,751,4.0
876,592,1.0
1073,94,5.0
678,332,4.0
56,130,5.0
462,884,4.0
15,630,3.0
188,198,5.0
486,514,3.0
286,825,4.0
124,883,5.0
273,297,4.0
62,435,3.0
106,44,2.0
609,401,3.0
245,777,5.0
763,399,2.0
690,856,4.0
58,244,3.0
304,488,4.0
89,659,4.0
188,214,5.0
596,703,3.0
100,396,2.0
127,194,5.0
111,297,3.0
265,848,4.0
231,495,3.0
309,365,1.0
319,539,5.0
242,724,1.0
477,901,3.0
480,889,5.0
750,675,4.0
100,930,3.0
196,314,3.0
360,206,1.0
235,930,2.0
114,370,3.0
127,933,5.0
69,478,3.0
1229,291,2.0
207,189,5.0
238,456,4.0
451,686,4.0
143,921,5.0
54,577,4.0
169,806,5.0
134,608,3.0
204,202,3.0
181,201,2.0
1267,314,3.0
506,399,3.0
425,58,5.0
688,597,4.0
435,876,4.0
720,405,1.0
546,457,2.0
184,286,3.0
185,256,5.0
686,308,4.0
93,14,3.0
514,579,3.0
97,290,3.0
47,655,3.0
196,230,5.0
151,365,4.0
381,437,5.0
208,890,5.0
200,514,2.0
238,293,4.0
20,477,4.0
160,478,2.0
174,95,5.0
321,563,5.0
132,934,4.0
563,379,2.0
228,373,4.0
8,18,5.0
431,195,3.0
145,368,2.0
373,102,2.0
419,608,4.0
767,617,3.0
174,42,5.0
191,224,4.0
405,881,4.0
1060,290,3.0
191,632,5.0
357,874,5.0
80,49,1.0
210,8,4.0
940,279,5.0
686,276,3.0
284,627,2.0
735,180,4.0
127,789,5.0
216,715,4.0
495,263,5.0
10,788,4.0
895,620,3.0
124,293,4.0
340,334,3.0
25,67,4.0
325,835,5.0
879,743,4.0
8,840,5.0
43,886,2.0
245,249,2.0
447,293,4.0
63,43,3.0
1103,385,3.0
228,721,5.0
50,698,5.0
1084,537,3.0
378,505,5.0
1221,128,3.0
585,336,3.0
310,574,4.0
414,524,4.0
427,118,5.0
300,499,4.0
642,889,3.0
277,535,5.0
86,212,4.0
174,660,4.0
724,256,4.0
235,365,2.0
862,705,1.0
176,796,5.0
504,385,4.0
631,243,4.0
310,116,4.0
659,379,5.0
132,339,5.0
815,500,3.0
610,469,4.0
276,316,2.0
5,303,2.0
174,493,3.0
512,840,5.0
391,798,3.0
380,280,2.0
12,458,5.0
333,142,5.0
88,474,4.0
815,144,1.0
135,406,5.0
211,343,5.0
428,42,3.0
402,487,4.0
135,338,5.0
323,562,2.0
276,123,4.0
84,393,3.0
58,298,4.0
1048,43,3.0
648,617,3.0
399,393,4.0
208,747,5.0
117,868,2.0
298,578,4.0
301,458,1.0
405,935,4.0
761,269,2.0
249,445,2.0
64,496,3.0
79,268,3.0
433,73,4.0
425,436,4.0
7,622,5.0
82,280,2.0
367,805,4.0
720,654,4.0
60,883,5.0
302,713,4.0
255,432,5.0
160,435,5.0
246,130,4.0
248,794,4.0
151,303,5.0
530,379,5.0
80,846,4.0
479,354,4.0
645,299,4.0
435,435,3.0
127,313,5.0
9,697,4.0
1101,903,4.0
441,271,3.0
96,363,5.0
168,883,5.0
150,524,2.0
258,931,3.0
515,380,4.0
378,95,4.0
934,265,3.0
9,69,4.0
325,149,2.0
237,299,2.0
614,90,4.0
170,773,5.0
845,283,4.0
1161,498,3.0
604,419,5.0
651,394,4.0
215,922,3.0
689,939,5.0
213,18,5.0
23,452,2.0
1210,332,3.0
421,406,4.0
171,269,5.0
493,429,4.0
588,397,4.0
268,85,4.0
498,505,5.0
302,282,5.0
751,444,4.0
408,151,5.0
298,69,4.0
535,344,3.0
645,840,3.0
11,92,4.0
297,592,5.0
369,517,5.0
546,15,2.0
820,601,1.0
187,399,3.0
1,790,3.0
310,713,4.0
1428,889,3.0
100,32,3.0
705,392,5.0
232,197,4.0
1444,766,2.0
194,125,5.0
64,225,4.0
458,835,4.0
354,104,3.0
9,916,5.0
673,567,3.0
417,846,4.0
887,498,3.0
472,7,2.0
27,37,4.0
1020,234,4.0
56,654,4.0
345,783,4.0
678,15,1.0
568,577,3.0
84,399,2.0
323,91,2.0
9,189,3.0
239,846,4.0
22,452,5.0
495,712,4.0
179,645,5.0
133,232,4.0
984,112,3.0
561,254,3.0
527,667,4.0
98,554,5.0
1074,429,3.0
183,466,3.0
392,276,3.0
196,627,5.0
540,497,2.0
1113,608,3.0
357,222,4.0
14,121,5.0
121,848,4.0
1050,292,4.0
324,519,1.0
131,632,4.0
235,293,3.0
511,201,3.0
896,344,4.0
520,354,3.0
172,389,5.0
86,80,5.0
550,627,1.0
97,379,3.0
71,305,3.0
659,840,5.0
118,751,2.0
239,279,4.0
486,292,4.0
235,259,2.0
174,325,2.0
70,178,4.0
402,222,4.0
131,407,3.0
29,222,3.0
1035,56,4.0
840,116,1.0
568,200,5.0
479,899,4.0
24,561,3.0
33,643,3.0
488,452,4.0
151,430,4.0
380,892,4.0
505,308,3.0
323,540,3.0
109,677,1.0
69,571,2.0
447,604,4.0
573,617,4.0
358,408,4.0
871,445,2.0
258,332,5.0
902,489,4.0
333,747,4.0
380,109,5.0
122,497,1.0
447,85,3.0
311,460,5.0
424,113,1.0
496,503,5.0
268,212,5.0
942,659,3.0
508,632,2.0
531,653,5.0
275,201,4.0
641,299,4.0
78,254,3.0
282,551,5.0
382,125,1.0
106,938,5.0
431,653,4.0
1204,815,5.0
368,457,1.0
50,545,5.0
1192,90,5.0
322,197,3.0
471,899,4.0
210,194,3.0
283,765,4.0
169,737,4.0
694,543,4.0
258,199,4.0
291,804,4.0
222,394,4.0
89,297,4.0
27,650,3.0
122,756,1.0
805,207,3.0
196,87,5.0
237,455,3.0
211,246,4.0
541,417,2.0
569,843,1.0
655,429,3.0
823,393,3.0
100,714,1.0
202,215,4.0
820,630,4.0
58,557,4.0
323,388,4.0
102,504,3.0
461,385,4.0
294,497,4.0
1046,577,4.0
751,258,5.0
771,301,2.0
290,151,1.0
57,370,5.0
15,151,4.0
436,932,3.0
197,483,3.0
259,142,3.0
293,291,5.0
317,207,4.0
748,548,3.0
1019,130,4.0
511,653,4.0
260,126,1.0
88,271,4.0
117,271,3.0
281,207,3.0
116,13,5.0
762,417,3.0
41,416,3.0
892,395,3.0
155,92,2.0
261,592,1.0
318,806,5.0
529,334,5.0
995,365,4.0
260,268,3.0
7,727,2.0
121,459,5.0
4,749,4.0
283,634,2.0
526,313,4.0
527,263,5.0
32,833,5.0
13,790,3.0
1136,90,3.0
300,628,5.0
45,855,3.0
286,723,3.0
1,58,5.0
1142,144,5.0
435,436,4.0
969,340,5.0
516,421,5.0
175,276,5.0
125,271,3.0
165,292,4.0
191,308,4.0
433,94,4.0
268,556,4.0
307,404,4.0
603,416,5.0
310,587,3.0
969,250,5.0
1176,713,3.0
265,488,4.0
588,14,4.0
197,523,5.0
657,506,5.0
1074,712,3.0
408,643,4.0
485,610,5.0
389,601,2.0
1,710,4.0
550,545,3.0
413,5,3.0
125,286,4.0
89,326,4.0
135,214,3.0
125,94,1.0
697,682,4.0
926,289,3.0
271,838,4.0
156,833,4.0
1085,733,4.0
724,883,4.0
896,378,4.0
100,880,5.0
505,862,4.0
603,94,4.0
636,145,4.0
306,155,5.0
431,527,3.0
89,406,4.0
705,561,3.0
735,847,4.0
1134,614,2.0
233,593,2.0
294,837,4.0
423,380,3.0
52,95,4.0
322,460,3.0
505,456,4.0
88,42,5.0
1073,875,5.0
421,23,5.0
69,347,5.0
301,560,3.0
1,632,3.0
496,847,4.0
597,891,3.0
1014,26,3.0
942,693,2.0
175,774,3.0
22,830,5.0
313,215,5.0
50,461,3.0
743,268,1.0
265,13,4.0
651,521,3.0
1169,234,4.0
405,394,3.0
357,305,5.0
303,113,5.0
628,325,3.0
153,216,4.0
550,709,3.0
191,506,4.0
51,222,3.0
864,935,5.0
199,503,4.0
366,880,2.0
445,804,4.0
758,116,1.0
160,457,4.0
879,669,2.0
95,815,3.0
736,883,3.0
382,198,4.0
355,551,4.0
665,622,2.0
511,638,3.0
488,154,4.0
340,3,5.0
526,379,4.0
275,473,5.0
176,394,5.0
191,902,5.0
1048,663,4.0
89,269,2.0
7,473,2.0
184,308,4.0
38,758,3.0
269,888,5.0
107,533,3.0
2,293,3.0
73,1,3.0
151,847,4.0
4,707,3.0
886,345,3.0
671,95,3.0
596,525,4.0
619,648,3.0
1183,660,1.0
123,44,4.0
531,913,2.0
765,280,4.0
514,142,5.0
164,308,4.0
133,254,5.0
853,21,5.0
322,450,4.0
654,548,5.0
292,21,3.0
185,903,5.0
313,905,4.0
360,355,4.0
744,854,2.0
147,486,2.0
324,833,3.0
1168,393,3.0
825,496,3.0
420,280,3.0
91,716,5.0
742,493,3.0
135,297,4.0
1101,658,4.0
98,488,4.0
174,295,4.0
781,618,3.0
72,933,3.0
